Code	ISU_CD	Name	Market	Dept	Close	ChangeCode	Changes	ChagesRatio	Open	High	Low	Volume	Amount	Marcap	Stocks	MarketId
069620	KR7069620003	대웅제약	KOSPI		115300	2	-2600	-2.21	116600	117500	115000	26450	3056832600	1335932097500	11586575	STK
108320	KR7108320003	LX세미콘	KOSPI		81900	2	-1900	-2.27	82200	83500	80900	116347	9557306600	1332046170000	16264300	STK
006280	KR7006280002	녹십자	KOSPI		113900	2	-2600	-2.23	115500	115800	113600	23478	2683092200	1331096678200	11686538	STK
353200	KR7353200009	대덕전자	KOSPI		26650	2	-350	-1.3	26350	26750	26000	869938	22969198850	1316961051250	49416925	STK
005420	KR7005420005	코스모화학	KOSPI		34200	2	-1100	-3.12	34650	35150	34100	175449	6042444250	1313561397600	38408228	STK
089030	KR7089030001	테크윙	KOSDAQ	우량기업부	35100	1	50	0.14	34950	37850	33050	1833928	65308791400	1311112939500	37353645	KSQ
003690	KR7003690005	코리안리	KOSPI		7890	2	-40	-0.5	7930	8020	7870	353324	2814237670	1304749780140	165367526	STK
006360	KR7006360002	GS건설	KOSPI		15120	2	-70	-0.46	15030	15290	15000	365003	5513620900	1293992128800	85581490	STK
336260	KR7336260005	두산퓨얼셀	KOSPI		19700	2	-260	-1.3	19880	20050	19550	172103	3398656600	1290226402200	65493726	STK
001740	KR7001740000	SK네트웍스	KOSPI		5810	2	-60	-1.02	5820	5960	5780	493475	2887701090	1285624610620	221277902	STK
248070	KR7248070005	솔루엠	KOSPI		25300	2	-800	-3.07	25750	26000	25250	208932	5332171600	1265140440300	50005551	STK
067160	KR7067160002	아프리카TV	KOSDAQ	우량기업부	109300	2	-5600	-4.87	113500	113500	106700	197538	21561811100	1256378033100	11494767	KSQ
393890	KR7393890009	더블유씨피	KOSDAQ	기술성장기업부	37050	2	-2200	-5.61	38650	39150	36900	393039	14760535550	1248455991900	33696518	KSQ
004800	KR7004800009	효성	KOSPI		58700	2	-600	-1.01	58800	59800	58400	51994	3061721100	1236869167500	21071025	STK
096530	KR7096530001	씨젠	KOSDAQ	우량기업부	23500	1	400	1.73	22950	23500	22700	308049	7094911950	1227310859000	52225994	KSQ
014820	KR7014820005	동원시스템즈	KOSPI		42300	2	-150	-0.35	41650	43500	41000	70603	3001887650	1226331228600	28991282	STK
005300	KR7005300009	롯데칠성	KOSPI		130600	2	-200	-0.15	129700	131300	129500	13204	1722075000	1211822250400	9278884	STK
069960	KR7069960003	현대백화점	KOSPI		51600	2	-200	-0.39	51600	52400	51300	55605	2887279300	1207565955600	23402441	STK
161890	KR7161890009	한국콜마	KOSPI		50700	2	-100	-0.2	50400	51400	50100	113558	5765976300	1196777403900	23605077	STK
140860	KR7140860008	파크시스템스	KOSDAQ	우량기업부	171100	1	600	0.35	168000	171100	166700	28070	4741764400	1192713974900	6970859	KSQ
006110	KR7006110001	삼아알미늄	KOSPI		81000	2	-2300	-2.76	82000	82600	80600	44323	3598741800	1191665196000	14711916	STK
004000	KR7004000006	롯데정밀화학	KOSPI		45750	1	350	0.77	45150	46000	45150	32456	1480236300	1180350000000	25800000	STK
399720	KR7399720002	가온칩스	KOSDAQ	벤처기업부	101300	2	-6100	-5.68	103800	107000	101200	429883	44385756200	1163766816000	11488320	KSQ
214370	KR7214370009	케어젠	KOSDAQ	벤처기업부	21550	2	-250	-1.15	21500	22200	21400	91405	1975465100	1157558250000	53715000	KSQ
003620	KR7003620002	KG모빌리티	KOSPI		5910	1	20	0.34	5760	6000	5690	541368	3173518380	1151189397000	194786700	STK
140410	KR7140410002	메지온	KOSDAQ	중견기업부	38750	1	650	1.71	37650	39200	37650	137815	5303590550	1150860313750	29699621	KSQ
280360	KR7280360009	롯데웰푸드	KOSPI		121400	2	-800	-0.65	122000	122600	121100	4989	607434000	1145357283600	9434574	STK
294870	KR7294870001	HDC현대산업개발	KOSPI		17290	1	150	0.88	17050	17290	16630	158339	2693234860	1139537735700	65907330	STK
009970	KR7009970005	영원무역홀딩스	KOSPI		83100	1	300	0.36	82800	83900	82300	13497	1121154300	1133117695200	13635592	STK
395400	KR7395400005	SK리츠	KOSPI		4190	1	10	0.24	4180	4195	4140	406846	1699394435	1131855925010	270132679	STK
336370	KR7336370002	솔루스첨단소재	KOSPI		16110	2	-820	-4.84	16930	16930	16110	604511	9883525630	1131201411840	70217344	STK
025900	KR7025900002	동화기업	KOSDAQ	우량기업부	55900	2	-2300	-3.95	57700	59400	52700	183089	10284169500	1130040580500	20215395	KSQ
298380	KR7298380007	에이비엘바이오	KOSDAQ	기술성장기업부	23450	2	-650	-2.7	23600	24350	23200	615683	14544551850	1123080039550	47892539	KSQ
004490	KR7004490009	세방전지	KOSPI		79900	1	3400	4.44	75800	81800	75600	118853	9555749200	1118600000000	14000000	STK
009240	KR7009240003	한샘	KOSPI		47150	2	-550	-1.15	47250	47950	46750	22676	1068243950	1109624705200	23533928	STK
000210	KR7000210005	DL	KOSPI		52700	2	-100	-0.19	51800	53300	51600	35583	1874886000	1104375086800	20955884	STK
383310	KR7383310000	에코프로에이치엔	KOSDAQ	중견기업부	72000	2	-2600	-3.49	73000	74200	71600	190948	13853456900	1101955104000	15304932	KSQ
267270	KR7267270007	HD현대건설기계	KOSPI		55600	2	-100	-0.18	54900	56000	54500	102172	5645058500	1095364090800	19700793	STK
003090	KR7003090008	대웅	KOSPI		18680	2	-580	-3.01	19210	19540	18350	53934	1014984270	1086092186400	58141980	STK
039200	KR7039200001	오스코텍	KOSDAQ	벤처기업부	28250	2	-100	-0.35	27500	28550	27300	227080	6345176700	1073329511250	37993965	KSQ
285130	KR7285130001	SK케미칼	KOSPI		60500	2	-400	-0.66	60400	60900	60100	21438	1294553900	1043853871500	17253783	STK
115450	KR7115450009	HLB테라퓨틱스	KOSDAQ	중견기업부	13800	2	-570	-3.97	14100	14790	13720	2990730	42053083160	1040085603600	75368522	KSQ
222800	KR7222800005	심텍	KOSDAQ	우량기업부	32600	2	-500	-1.51	32250	32950	32100	336777	10907516950	1038445061800	31854143	KSQ
001120	KR7001120005	LX인터내셔널	KOSPI		26650	2	-350	-1.3	26700	26900	26450	159807	4256757750	1032954000000	38760000	STK
103590	KR7103590006	일진전기	KOSPI		21600	2	-1600	-6.9	23500	24500	20800	6712196	152602919550	1030004424000	47685390	STK
086900	KR7086900008	메디톡스	KOSDAQ	우량기업부	141000	2	-700	-0.49	140100	142300	140000	35343	4969920100	1029083988000	7298468	KSQ
365340	KR7365340009	성일하이텍	KOSDAQ	기술성장기업부	84500	2	-1900	-2.2	86100	86200	84400	40532	3439036100	1022863205000	12104890	KSQ
089860	KR7089860001	롯데렌탈	KOSPI		27900	2	-50	-0.18	27800	28100	27800	46950	1313284250	1022090357700	36634063	STK
036540	KR7036540003	SFA반도체	KOSDAQ	우량기업부	6190	1	10	0.16	6050	6210	6000	1925249	11785140090	1018009275570	164460303	KSQ
120110	KR7120110002	코오롱인더	KOSPI		36850	2	-350	-0.94	36650	37150	36650	66661	2458312900	1014078503350	27519091	STK
085660	KR7085660009	차바이오텍	KOSDAQ	벤처기업부	17910	2	-40	-0.22	17750	18040	17620	234296	4186117460	1008591674130	56314443	KSQ
031980	KR7031980006	피에스케이홀딩스	KOSDAQ	우량기업부	46350	1	500	1.09	44500	46350	43900	156042	7050686650	999417008250	21562395	KSQ
204270	KR7204270003	제이앤티씨	KOSDAQ	중견기업부	17100	1	2360	16.01	14800	17850	14730	11640032	195074264780	989208768600	57848466	KSQ
440110	KR7440110005	파두	KOSDAQ	기술성장기업부	20100	1	1600	8.65	18030	21250	18000	3569345	72072547270	986353672200	49072322	KSQ
365550	KR7365550003	ESR켄달스퀘어리츠	KOSPI		4505	2	-75	-1.64	4550	4575	4495	279468	1268135550	959965945000	213089000	STK
101490	KR7101490001	에스앤에스텍	KOSDAQ	우량기업부	44600	1	550	1.25	43400	45000	42550	207791	9149974900	956734536200	21451447	KSQ
420770	KR7420770000	기가비스	KOSDAQ	중견기업부	75300	2	-3700	-4.68	75900	77500	73400	738301	55661010200	954484577400	12675758	KSQ
006650	KR7006650006	대한유화	KOSPI		146000	1	2500	1.74	143500	148300	141000	28117	4106732200	949000000000	6500000	STK
195870	KR7195870001	해성디에스	KOSPI		54500	2	-200	-0.37	53900	55500	53400	166521	9035872000	926500000000	17000000	STK
080220	KR7080220007	제주반도체	KOSDAQ	우량기업부	26700	2	-1750	-6.15	27450	27700	26200	3014873	80861966450	919623641100	34442833	KSQ
039130	KR7039130000	하나투어	KOSPI		56600	2	-700	-1.22	56800	57700	56500	76354	4342259300	907817871000	16039185	STK
003030	KR7003030004	세아제강지주	KOSPI		219000	2	-2500	-1.13	220000	226000	219000	1988	440814500	907022883000	4141657	STK
336570	KR7336570007	원텍	KOSDAQ	기술성장기업부	10280	2	-660	-6.03	10790	10840	10180	1974359	20595901310	906427846200	88173915	KSQ
078130	KR7078130002	국일제지	KOSDAQ	관리종목(소속부없음)	800	0	0	0.0	0	0	0	0	0	901924696800	1127405871	KSQ
001800	KR7001800002	오리온홀딩스	KOSPI		14370	1	80	0.56	14210	14400	14170	31417	448660110	900214714140	62645422	STK
023590	KR7023590003	다우기술	KOSPI		20000	2	-50	-0.25	20050	20150	19820	44339	886251990	897332340000	44866617	STK
000400	KR7000400002	롯데손해보험	KOSPI		2880	1	25	0.88	2810	2920	2810	522355	1507339345	893768601600	310336320	STK
002840	KR7002840007	미원상사	KOSPI		188000	1	5500	3.01	182500	189800	182500	4812	890375000	893000000000	4750000	STK
178320	KR7178320008	서진시스템	KOSDAQ	우량기업부	23750	2	-550	-2.26	23850	24300	23650	372341	8905642900	892540247500	37580642	KSQ
089590	KR7089590004	제주항공	KOSPI		11060	2	-90	-0.81	11100	11180	10940	95245	1053428260	891889294100	80640985	STK
225570	KR7225570001	넥슨게임즈	KOSDAQ	우량기업부	13540	2	-90	-0.66	13500	13720	13500	102070	1383443710	890983045800	65803770	KSQ
047920	KR7047920004	HLB제약	KOSDAQ	기술성장기업부	28050	2	-2350	-7.73	29500	30000	27700	1487536	42325359800	888906042750	31690055	KSQ
006120	KR7006120000	SK디스커버리	KOSPI		46700	1	1100	2.41	45600	46850	45400	63334	2933668800	877299428500	18785855	STK
131970	KR7131970006	두산테스나	KOSDAQ	우량기업부	51500	1	1000	1.98	49200	53300	49150	638963	33104782250	875838149000	17006566	KSQ
950160	KR8840120008	코오롱티슈진	KOSDAQ	외국기업(소속부없음)	11950	2	-310	-2.53	12190	12320	11590	163262	1937274390	869967528500	72800630	KSQ
192080	KR7192080000	더블유게임즈	KOSPI		40350	3	0	0.0	40000	40500	39750	57817	2318606600	867359807100	21495906	STK
008730	KR7008730004	율촌화학	KOSPI		34850	2	-150	-0.43	34500	35250	34200	63832	2207312800	864280000000	24800000	STK
009520	KR7009520008	포스코엠텍	KOSDAQ	우량기업부	20750	2	-500	-2.35	20950	21200	20700	210608	4391218800	864086087250	41642703	KSQ
214320	KR7214320004	이노션	KOSPI		21500	1	50	0.23	21450	21850	21250	47321	1025853800	860000000000	40000000	STK
114090	KR7114090004	GKL	KOSPI		13890	1	140	1.02	13530	14090	13530	299187	4146980120	859175256300	61855670	STK
300720	KR7300720000	한일시멘트	KOSPI		12310	1	120	0.98	12140	12470	12050	62237	764469310	852609557400	69261540	STK
002350	KR7002350007	넥센타이어	KOSPI		8670	1	220	2.6	8350	8750	8310	222291	1918889500	846780493590	97667877	STK
000670	KR7000670000	영풍	KOSPI		456500	2	-8000	-1.72	464000	464000	450000	2169	988476500	840891260000	1842040	STK
085620	KR7085620003	미래에셋생명	KOSPI		4730	1	90	1.94	4570	4785	4570	233437	1098999015	837286573970	177016189	STK
281820	KR7281820001	케이씨텍	KOSPI		40000	2	-2600	-6.1	41050	41450	39650	258010	10387386600	834462240000	20861556	STK
222080	KR7222080004	씨아이에스	KOSDAQ	중견기업부	11660	2	-330	-2.75	11900	11970	11550	830277	9713530540	833000614160	71440876	KSQ
082640	KR7082640004	동양생명	KOSPI		5150	1	60	1.18	5080	5280	5060	247998	1289840460	830996712750	161358585	STK
100090	KR7100090000	SK오션플랜트	KOSPI		14020	2	-70	-0.5	13930	14310	13930	224441	3160385060	829921863360	59195568	STK
271940	KR7271940009	일진하이솔루스	KOSPI		22850	2	-150	-0.65	22900	23350	22850	29592	680124300	829756391500	36313190	STK
009450	KR7009450008	경동나비엔	KOSPI		56400	2	-300	-0.53	55500	57000	55500	17172	963049400	821668588800	14568592	STK
105630	KR7105630008	한세실업	KOSPI		20450	2	-500	-2.39	20600	20800	20050	162081	3312388150	818000000000	40000000	STK
348950	KR7348950007	제이알글로벌리츠	KOSPI		4140	2	-5	-0.12	4140	4145	4120	202610	837447635	817136640000	197376000	STK
122870	KR7122870009	와이지엔터테인먼트	KOSDAQ	우량기업부	43700	1	1100	2.58	42000	44100	41900	189845	8199247500	816784420300	18690719	KSQ
020560	KR7020560009	아시아나항공	KOSPI		10950	2	-110	-0.99	11020	11050	10900	123519	1354795660	814808815800	74411764	STK
017860	KR7017860008	DS단석	KOSPI		138800	2	-1200	-0.86	138500	142200	138100	26717	3735179400	813562875200	5861404	STK
330590	KR7330590001	롯데리츠	KOSPI		3335	1	5	0.15	3330	3350	3280	217885	723406685	810301228140	242968884	STK
003280	KR7003280005	흥아해운	KOSPI		3360	2	-75	-2.18	3665	3680	3265	17685510	61426949865	807827660640	240424899	STK
007340	KR7007340003	DN오토모티브	KOSPI		80800	1	1200	1.51	79500	81600	78400	11476	927972400	807515604000	9994005	STK
082740	KR7082740002	한화엔진	KOSPI		9610	2	-230	-2.34	9670	9790	9590	192073	1856878120	801927034620	83447142	STK
010780	KR7010780005	아이에스동서	KOSPI		26550	2	-450	-1.67	26600	27000	26350	59646	1589235150	801464212800	30186976	STK
003850	KR7003850005	보령	KOSPI		11640	2	-210	-1.77	11800	11870	11580	199287	2330755960	799551600000	68690000	STK
048410	KR7048410005	현대바이오	KOSDAQ	중견기업부	20050	2	-100	-0.5	19850	20350	19710	213061	4267817150	798339030400	39817408	KSQ
352480	KR7352480008	씨앤씨인터내셔널	KOSDAQ	벤처기업부	79600	2	-4700	-5.58	84000	84000	79600	74907	6092431600	797109703600	10013941	KSQ
455900	KR7455900001	엔젤로보틱스	KOSDAQ	기술성장기업부	56500	2	-2900	-4.88	57100	59200	56500	698739	39999055700	791846144000	14014976	KSQ
069260	KR7069260008	TKG휴켐스	KOSPI		19370	2	-250	-1.27	19600	19680	19230	115397	2241459850	791818249560	40878588	STK
003540	KR7003540002	대신증권	KOSPI		15530	2	-40	-0.26	15510	15660	15470	46583	724407040	788510902000	50773400	STK
032350	KR7032350001	롯데관광개발	KOSPI		10340	1	130	1.27	10110	10450	9970	1092364	11146037460	787608171020	76171003	STK
001430	KR7001430008	세아베스틸지주	KOSPI		21800	2	-350	-1.58	21900	22050	21150	157218	3400125950	781794194200	35862119	STK
033100	KR7033100009	제룡전기	KOSDAQ	우량기업부	48500	2	-4500	-8.49	52400	54200	46850	2515368	126241936950	779026836500	16062409	KSQ
181710	KR7181710005	NHN	KOSPI		22800	2	-350	-1.51	22950	23100	22650	68952	1573616800	769867604400	33766123	STK
418550	KR7418550000	제이오	KOSDAQ	기술성장기업부	24350	2	-950	-3.75	24800	25300	24200	281123	6884215800	768626572550	31565773	KSQ
066575	KR7066571001	LG전자우	KOSPI		44650	1	750	1.71	43700	44800	43700	31854	1410029650	767354542800	17185992	STK
009900	KR7009900002	명신산업	KOSPI		14600	2	-370	-2.47	14870	14990	14600	281931	4133454600	766063941800	52470133	STK
003530	KR7003530003	한화투자증권	KOSPI		3555	2	-10	-0.28	3610	3690	3495	1486348	5317528920	762717340125	214547775	STK
003240	KR7003240009	태광산업	KOSPI		682000	2	-9000	-1.3	686000	690000	680000	765	522367000	759338800000	1113400	STK
005250	KR7005250006	녹십자홀딩스	KOSPI		16120	2	-160	-0.98	16270	16300	15860	72353	1164104470	758094745200	47028210	STK
018290	KR7018290007	브이티	KOSDAQ	우량기업부	21050	2	-300	-1.41	21300	21900	20200	1895009	39998088000	753548047350	35798007	KSQ
161580	KR7161580006	필옵틱스	KOSDAQ	중견기업부	32850	1	3000	10.05	29550	37750	29350	23009961	781798497050	744984191700	22678362	KSQ
257720	KR7257720003	실리콘투	KOSDAQ	벤처기업부	12300	2	-150	-1.2	12370	12600	12080	855851	10511554130	742787578200	60389234	KSQ
456040	KR7456040005	OCI	KOSPI		82600	2	-900	-1.08	82900	83400	82400	16202	1338463600	742618191000	8990535	STK
093370	KR7093370005	후성	KOSPI		7840	2	-160	-2.0	7900	7960	7810	250351	1968569140	739720495360	94352104	STK
000815	KR7000811000	삼성화재우	KOSPI		229000	1	3500	1.55	227000	231500	225000	17234	3956576500	730968000000	3192000	STK
019170	KR7019170000	신풍제약	KOSPI		13750	2	-330	-2.34	13860	13980	13460	264229	3606451360	728543612500	52984990	STK
001060	KR7001060003	JW중외제약	KOSPI		31200	2	-700	-2.19	32050	32050	31150	112005	3520254400	726521016000	23285930	STK
025320	KR7025320003	시노펙스	KOSDAQ	우량기업부	8640	1	160	1.89	8540	9030	8420	4205674	36714502280	724186967040	83817936	KSQ
000640	KR7000640003	동아쏘시오홀딩스	KOSPI		114000	1	500	0.44	113500	114300	111700	4591	522005700	723776082000	6348913	STK
403550	KR7403550007	쏘카	KOSPI		22000	1	100	0.46	21500	22450	21450	43565	958589950	721410844000	32791402	STK
057050	KR7057050007	현대홈쇼핑	KOSPI		59900	2	-200	-0.33	59600	60300	59400	110664	6627977400	718800000000	12000000	STK
058970	KR7058970005	엠로	KOSDAQ	기술성장기업부	63800	1	1000	1.59	61400	64500	61300	79439	4964065200	715333256000	11212120	KSQ
272450	KR7272450008	진에어	KOSPI		13700	1	140	1.03	13480	14010	13100	267959	3674451410	715140000000	52200000	STK
268280	KR7268280005	미원에스씨	KOSPI		142900	2	-800	-0.56	143700	144000	142900	774	111205400	714500000000	5000000	STK
015750	KR7015750003	성우하이텍	KOSDAQ	우량기업부	8900	2	-290	-3.16	9080	9240	8900	933293	8411143170	712000000000	80000000	KSQ
005440	KR7005440003	현대지에프홀딩스	KOSPI		4545	2	-185	-3.91	4665	4715	4535	333339	1529327145	708585048045	155904301	STK
064550	KR7064550007	바이오니아	KOSDAQ	우량기업부	27300	1	100	0.37	27000	27450	26850	116732	3161178500	704620944300	25810291	KSQ
317330	KR7317330009	덕산테코피아	KOSDAQ	우량기업부	38150	1	450	1.19	36750	38800	36350	371410	13952595250	704277536200	18460748	KSQ
001680	KR7001680008	대상	KOSPI		20300	2	-100	-0.49	20250	20500	20000	62646	1275429850	703354907500	34648025	STK
016380	KR7016380008	KG스틸	KOSPI		6980	1	40	0.58	6920	7070	6910	227813	1593197650	698062101060	100008897	STK
079160	KR7079160008	CJ CGV	KOSPI		5640	2	-90	-1.57	5720	5720	5620	363453	2057898350	690516434880	122431992	STK
192650	KR7192650000	드림텍	KOSPI		10020	2	-290	-2.81	10120	10210	9890	601659	6021173060	689897541000	68852050	STK
041190	KR7041190000	우리기술투자	KOSDAQ	우량기업부	8120	3	0	0.0	8300	8430	8080	1731625	14237785010	682080000000	84000000	KSQ
287410	KR7287410005	제이시스메디칼	KOSDAQ	우량기업부	8890	2	-210	-2.31	9030	9070	8680	1041957	9217849710	681310477610	76637849	KSQ
001530	KR7001530005	DI동일	KOSPI		27400	3	0	0.0	27050	27400	27000	61991	1689652900	677838818200	24738643	STK
475150	KR7475150009	SK이터닉스	KOSPI		26500	1	50	0.19	25200	29200	24550	18951117	512210044950	677344505000	25560170	STK
376300	KR7376300000	디어유	KOSDAQ	기술성장기업부	28250	2	-750	-2.59	29000	29050	28150	127608	3633743650	670609969500	23738406	KSQ
049770	KR7049770001	동원F&B	KOSPI		34600	2	-300	-0.86	34800	35200	34350	22713	789775350	667628452000	19295620	STK
136510	KR7136510005	스마트솔루션즈	KOSDAQ	관리종목(소속부없음)	11600	0	0	0.0	0	0	0	0	0	666441355600	57451841	KSQ
064960	KR7064960008	SNT모티브	KOSPI		44600	2	-400	-0.89	45000	45000	44500	15388	687434550	652191865600	14623136	STK
053800	KR7053800009	안랩	KOSDAQ	우량기업부	64400	2	-2800	-4.17	66600	67000	64000	119217	7732294000	644892262000	10013855	KSQ
344820	KR7344820006	KCC글라스	KOSPI		40350	2	-150	-0.37	40500	41500	40200	24230	978139950	644410159200	15970512	STK
119860	KR7119860005	커넥트웨이브	KOSDAQ	우량기업부	13750	2	-20	-0.15	13610	13990	13610	33599	463023150	642773766250	46747183	KSQ
460930	KR7460930001	현대힘스	KOSDAQ	중견기업부	18450	1	310	1.71	18050	18960	17840	1357131	25206853300	642502800000	34824000	KSQ
058610	KR7058610007	에스피지	KOSDAQ	우량기업부	28900	2	-150	-0.52	28700	29600	28650	161446	4697975900	640925704000	22177360	KSQ
025540	KR7025540006	한국단자	KOSPI		61000	1	100	0.16	60300	62500	60300	20548	1264895000	635315000000	10415000	STK
189300	KR7189300007	인텔리안테크	KOSDAQ	우량기업부	59100	1	700	1.2	57700	60100	57700	131959	7802476300	634340039400	10733334	KSQ
031430	KR7031430002	신세계인터내셔날	KOSPI		17650	2	-50	-0.28	17500	17880	17470	73668	1296728190	630105000000	35700000	STK
192400	KR7192400000	쿠쿠홀딩스	KOSPI		17560	2	-330	-1.84	17900	18130	17250	43481	774019250	624471968600	35562185	STK
178920	KR7178920005	PI첨단소재	KOSPI		21200	2	-250	-1.17	21300	21750	21200	44294	943438000	622566026400	29366322	STK
381970	KR7381970003	케이카	KOSPI		12850	1	190	1.5	12530	12900	12530	60395	774297820	619139638050	48182073	STK
161000	KR7161000005	애경케미칼	KOSPI		12700	1	20	0.16	12600	13070	12590	224330	2881273680	617838604300	48648709	STK
389020	KR7389020009	자람테크놀로지	KOSDAQ	기술성장기업부	99400	1	400	0.4	95000	103000	94200	700430	69491561200	616054362000	6197730	KSQ
